2019-11-22 19:28:40,b'RT @SmoshIan: Finally my boy @elonmusk made the car I always drew when I was five. \n\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\n\n@Tesla #Cybertruck https://t.co/Osh\xe2\x80\xa6'
2019-11-22 19:28:40,"b""RT @nichegamer: Strap in, soldier.\nWe're finishing this fight! \n#Cybertruck https://t.co/YI3COiYkbF"""
2019-11-22 19:28:40,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:28:39,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:28:38,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:28:38,"b""People's reactions to #Cybertruck\n\nMajority of non-nerds: \xf0\x9f\x98\xa7 it looks straight out of a video game...\n\nMajority of n\xe2\x80\xa6 https://t.co/h2BHBKvLNH"""
2019-11-22 19:28:37,b'RT @H_as02_: #Cybertruck\nIf you\xe2\x80\x99re getting a cybertruck your going to need some of these bad boys https://t.co/TrlvZtZif0'
2019-11-22 19:28:37,b'RT @PhillyD: I\xe2\x80\x99m making this my ringtone. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Cybertruck \n https://t.co/AOvdppiFis'
2019-11-22 19:28:35,b'I feel like @kyrocoyote brings up a rather valid point. The market has gotten so flushed with the same generic blob\xe2\x80\xa6 https://t.co/Hk4pevDpgM'
2019-11-22 19:28:35,"b'Wow that #cybertruck design is so bold, like out of this world, official mars vehicle \xf0\x9f\xa4\x94'"
2019-11-22 19:28:35,b'RT @subhashnair: Is the origami Cybertruck design really about cost and environmentally efficient manufacturing? Will this kick off a new d\xe2\x80\xa6'
2019-11-22 19:28:34,b'RT @MDNURUL97063755: Are you looking for flyer designs \nplease contract this link https://t.co/ROdAJgsDGq\n#FridayFeeling #FridayThoughts #D\xe2\x80\xa6'
2019-11-22 19:28:34,b'I want #Cybertruck to be a run away hit'
2019-11-22 19:28:33,b'RT @ReedSAlbers: Gonna tell my kids this is Knight Rider. #Cybertruck https://t.co/e4Oqr6UJeS'
2019-11-22 19:28:33,"b""RT @Qrypton: When @elonmusk told ya'll the truck would look like something out of Blade Runner ya'll thought he was playing. #Tesla #Cybert\xe2\x80\xa6"""
2019-11-22 19:28:32,b'RT @SteveFowler: Bloody hell. @tesla Cybertruck. #Cybertruck https://t.co/IVYIPKEPVL'
2019-11-22 19:28:31,b'That Tesla cybertruck is basically the robot on Black mirror  #Cybertruck https://t.co/2iJgUrxUYv'
2019-11-22 19:28:28,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:28:27,"b""RT @johnblueriggs: I put no thought or time into this and it shows.\nI also didn't need to\n#Cybertruck https://t.co/CvVW40b0ey"""
2019-11-22 19:28:26,b'The #Cybertruck is now referred to as the Tesla Geoff. #CYBRTRK https://t.co/AzDaVZvs7e'
2019-11-22 19:28:25,"b""RT @KeithNaughton: OMFG: @Tesla CEO @ElonMusk Breaks the Internet With #CyberTruck, which @BuzzFeed says 'looks like a DeLorean had a baby\xe2\x80\xa6"""
2019-11-22 19:28:25,b'RT @CougMak: Tesla doing amazing things...#CyberTruck https://t.co/ZqlmvLwVlo'
2019-11-22 19:28:24,b'RT @yadeer_: i\xe2\x80\x99m gonna tell my kids this was the new tesla #Cybertruck https://t.co/7ctpzQZuEa'
2019-11-22 19:28:24,"b'RT @BinanceAmerica: Hey @elonmusk, couple of questions on the #CyberTruck!\n\n1. Will deliveries to Mars be included? (We were thinking about\xe2\x80\xa6'"
2019-11-22 19:28:24,b'RT @NewRetroWave: Thoughts on the #Cybertruck ? https://t.co/8EJbDm9fMj'
2019-11-22 19:28:24,b'RT @iamTannenbaum: My first and only thought about the #Cybertruck https://t.co/JYffCYGJBT'
2019-11-22 19:28:23,"b""That #Cybertruck looks nice! I actually like the fact that they didn't make it look like a traditional truck #Tesla $TSLA #2020 #ElonMusk"""
2019-11-22 19:28:23,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:28:23,"b""I don't get the hate. The hitbox on this is very predictable for aerials and pinch shots, and I can't wait to see t\xe2\x80\xa6 https://t.co/nK1QU54Xa7"""
2019-11-22 19:28:21,b'RT @mkr_ultra: So @msredmond and I are looking at the #Cybertruck and https://t.co/pl0fG3TpFN'
2019-11-22 19:28:20,"b'RT @SaintHoax: New year, same old fragile me\n@elonmusk #Cybertruck https://t.co/7HGssRg2EH'"
2019-11-22 19:28:20,b'RT @PhillyD: I\xe2\x80\x99m making this my ringtone. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Cybertruck \n https://t.co/AOvdppiFis'
2019-11-22 19:28:19,b'RT @jpostman: Breaking news: Tesla to produce car you designed in Mr. Peterson\xe2\x80\x99s algebra class.\n\n#cybertruck #Tesla https://t.co/zulOcj6gYw'
2019-11-22 19:28:18,b'RT @Topl_NickE: When a DeLorean and an El Camino love each other very much... #Cybertruck https://t.co/ZWO3N6gpBA'
2019-11-22 19:28:17,"b""RT @gregbohn: Just found in Elon Musk's childhood scrapbook... #cybertruck https://t.co/NYmbGXfRPw"""
2019-11-22 19:28:17,"b'Hey @elonmusk, couple of questions on the #CyberTruck!\n\n1. Will deliveries to Mars be included? (We were thinking a\xe2\x80\xa6 https://t.co/WbDRi1WjdX'"
2019-11-22 19:28:16,"b""So you hit it with a sledgehammer and there's no damage to the truck. What happens when the Cybertruck is in a coll\xe2\x80\xa6 https://t.co/SsHeoVwmNC"""
2019-11-22 19:28:16,b'RT @TheTeslaLife: Love the rear bed cover tucking in behind the back window of the #CyberTruck #Cybrtrk https://t.co/5mxVbHF3F2'
2019-11-22 19:28:15,b'RT @neontaster: live look at elon musk #cybertruck https://t.co/fhk6sEbfGW'
2019-11-22 19:28:13,"b""RT @johnhornor: I like the aesthetic of Brutalist architecture so I'm probably out of step with some of you but I quite like the Tesla #cyb\xe2\x80\xa6"""
2019-11-22 19:28:13,"b'PreOrder #Tesla #CyberTruck\nName/Email/Phone#/CreditCard\n$100 Refundable Deposit\nSingleMotor/RearWheelDrive: $39,90\xe2\x80\xa6 https://t.co/CWcPZYsMc8'"
2019-11-22 19:28:13,b'RT @joseph_bue1: I\xe2\x80\x99m telling my kids this was the Tesla cybertruck #teslatruck #tesla #Cybertruck https://t.co/492Fd97rYM'
2019-11-22 19:28:12,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:28:12,b'@janmarjanovic Presence of the flat metal plate in the front and the lack of any RF coating would probably make\xe2\x80\xa6 https://t.co/u8gPHVlJyp'
2019-11-22 19:28:11,b'RT @MattLondre: #Cybertruck rear cover being closed. So much cooler than expected! #cybrtrck @Tesla https://t.co/hm4x9QE78D'
2019-11-22 19:28:11,b'RT @MoeSargi: I may have woken up this morning and placed an Order for @elonmusk NEW ARMORED #Cybertruck  now to wait till 2022 for product\xe2\x80\xa6'
2019-11-22 19:28:09,b'RT @Hagerty: Your sci-fi future truck is here. Love it or loathe it?\nhttps://t.co/htaEQbnCdS\n@Tesla #Cybertruck #Cybrtrk'
2019-11-22 19:28:08,"b""RT @nichegamer: Strap in, soldier.\nWe're finishing this fight! \n#Cybertruck https://t.co/YI3COiYkbF"""
2019-11-22 19:28:07,"b""@hodlonaut I don't see any #Cybertruck parking."""
2019-11-22 19:28:06,"b""RT @JonyIveParody: .@elonmusk \xe2\x80\x9cI'm Commander Shepard and this is my favourite #Cybertruck on the Citadel.\xe2\x80\x9d https://t.co/L24XKKryVa"""
2019-11-22 19:28:04,b'RT @TweeterReprise: I knew the #Cybertruck looked familiar. #HippieDigger https://t.co/VvrCQVPwzF'
2019-11-22 19:28:03,b'The truth is that the #Cybertruck was never meant to replace conventional vehicles. The cybertruck is a thing of it\xe2\x80\xa6 https://t.co/FOlzLdMCzd'
2019-11-22 19:28:02,b'Pre-ordering the #Cybertruck this weekend.'
2019-11-22 19:28:02,b'RT @antoniodelnegro: #Fiat: With our Multipla Model we have built the ugliest car in the world.\n\n#Tesla: Hold my beer\xe2\x9d\x97\xef\xb8\x8f\n\n#Cybertruck https:\xe2\x80\xa6'
2019-11-22 19:28:01,b'I have a feeling that #Cybertruck will be exempt from Luxury Car Tax in Australia if used as a commercial vehicle.\xe2\x80\xa6 https://t.co/XGmu6Flfxg'
2019-11-22 19:28:01,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:28:01,b'RT @iamTannenbaum: My first and only thought about the #Cybertruck https://t.co/JYffCYGJBT'
2019-11-22 19:28:00,b'RT @HomesteadMiami: The new @NASCAR Gen 7 car is wild \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\n#CyberTruck https://t.co/kavKSJa5Pr'
2019-11-22 19:28:00,"b'The @Tesla #Cybertruck was designed by people who, apparently, never owned or used a truck for any practical purpos\xe2\x80\xa6 https://t.co/BLWI67IBGn'"
2019-11-22 19:27:58,"b'RT @TheStreet: .@EricJhonsa says though the #Cybertruck has impressive specs, its design and very name are likely to alienate much of its a\xe2\x80\xa6'"
2019-11-22 19:27:56,b'@elonmusk Did I crack the code on the invite? 1046025 adds up to 9 we have 8 current products released...is there a\xe2\x80\xa6 https://t.co/Ui2wLzAL9U'
2019-11-22 19:27:53,b'RT @SmoshIan: Finally my boy @elonmusk made the car I always drew when I was five. \n\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\xa9\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\n\n@Tesla #Cybertruck https://t.co/Osh\xe2\x80\xa6'
2019-11-22 19:27:52,b'RT @hsumacher: Starting to look at mods for my @tesla #Cybertruck @elonmusk which do u like? https://t.co/ZweoZrZ4Rv'
2019-11-22 19:27:49,b'Steven Spielberg must seriously re-think to re-make his debut film...Duel!!\n#Cybertruck is B. E. A. S. T!!'
2019-11-22 19:27:48,b'RT @paully_steaks: THE HAMMER\n\nIT WAS A FREAKING TRICK! \nTHIS WILL BLOW YOUR MIND\n\n$TSLA\n\nthat is how he used the deadblow hammer to dent t\xe2\x80\xa6'
2019-11-22 19:27:47,b'RT @iconkathiana: At this exact moment Elon Musk visualized the #Cybertruck https://t.co/NFHSO7f225'
2019-11-22 19:27:46,b'RT @joseph_bue1: I\xe2\x80\x99m telling my kids this was the Tesla cybertruck #teslatruck #tesla #Cybertruck https://t.co/492Fd97rYM'
2019-11-22 19:27:45,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:27:43,b'RT @RT_com: Bulletproof windows on #ElonMusk\xe2\x80\x99s #cybertruck crack during awry live demo \xc2\xaf\\_(\xe3\x83\x84)_/\xc2\xaf\n\nDETAILS: https://t.co/J2VryQuaiC https://\xe2\x80\xa6'
2019-11-22 19:27:43,b'Ok. I\xe2\x80\x99m a big fan of Philip K Dick and one of my favorite science fiction is Do Androids Dream of Electric Sheep. A\xe2\x80\xa6 https://t.co/yczxzEx0os'
2019-11-22 19:27:43,b'RT @JoeScibelli: Im gonna tell my kids this is the #Cybertruck https://t.co/7UuVfE3SDf'
2019-11-22 19:27:42,"b""RT @Qrypton: When @elonmusk told ya'll the truck would look like something out of Blade Runner ya'll thought he was playing. #Tesla #Cybert\xe2\x80\xa6"""
2019-11-22 19:27:41,"b""RT @Qrypton: When @elonmusk told ya'll the truck would look like something out of Blade Runner ya'll thought he was playing. #Tesla #Cybert\xe2\x80\xa6"""
2019-11-22 19:27:39,"b'RT @BriannaWu: Hey @elonmusk! Just wanted to let you know, if you hit \xe2\x80\x9c3\xe2\x80\x9d in @autodesk Maya, it will smooth your polygonal mesh with a SubD\xe2\x80\xa6'"
2019-11-22 19:27:38,b'https://t.co/xzQTFgUIs5  EVERY SUB =FREE MINTY CODE IN DM!\n#minty #mintygiveaway #mintypickaxe #mintycodes\xe2\x80\xa6 https://t.co/vkfrpp1hlM'
2019-11-22 19:27:38,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:27:37,"b""RT @Shallcross14: Can't wait to see what it looks like when they port it from GTA: San Andreas to GTA5 and the rest of the pixels load.\n\n#C\xe2\x80\xa6"""
2019-11-22 19:27:37,b'RT @joseph_bue1: I\xe2\x80\x99m telling my kids this was the Tesla cybertruck #teslatruck #tesla #Cybertruck https://t.co/492Fd97rYM'
2019-11-22 19:27:37,b'RT @ReedSAlbers: Gonna tell my kids this is Knight Rider. #Cybertruck https://t.co/e4Oqr6UJeS'
2019-11-22 19:27:36,"b'RT @mashable: The Tesla #Cybertruck starting price is $39,900. Lots of ""What?!"" from the crowd https://t.co/pK0GuNIZMw'"
2019-11-22 19:27:36,b'RT @ReedSAlbers: Gonna tell my kids this is Knight Rider. #Cybertruck https://t.co/e4Oqr6UJeS'
2019-11-22 19:27:36,"b'RT @mashable: The Tesla #Cybertruck starting price is $39,900. Lots of ""What?!"" from the crowd https://t.co/pK0GuNIZMw'"
2019-11-22 19:27:35,"b'RT @MotorTrend: Our boss @alexwellen captured the @Tesla #Cybertruck zooming by. Gotta admit, it looks pretty rad, right? https://t.co/5EEa\xe2\x80\xa6'"
2019-11-22 19:27:35,b'RT @hsumacher: Starting to look at mods for my @tesla #Cybertruck @elonmusk which do u like? https://t.co/ZweoZrZ4Rv'
2019-11-22 19:27:34,b'Flatter Bed design like this would be dope. Especially in all black @elonmusk #Cybertruck https://t.co/h63UIRpYwC'
2019-11-22 19:27:34,b'RT @slashdot: Cybertruck doing test drives in the Tesla lot #Tesla #TeslaPickupTruck #TeslaCybertruck #Cybertruck https://t.co/y8Dt9JqSnz'
2019-11-22 19:27:32,b'RT @slashdot: Cybertruck doing test drives in the Tesla lot #Tesla #TeslaPickupTruck #TeslaCybertruck #Cybertruck https://t.co/y8Dt9JqSnz'
2019-11-22 19:27:31,"b'RT @Jason: Last night\xe2\x80\x99s #cybertruck launch by @Tesla is the quintessential example of \xe2\x80\x9cfounder authority\xe2\x80\x9d \n\nOnly founders like @elonmusk, J\xe2\x80\xa6'"
2019-11-22 19:27:30,"b""RT @WIRED: To prove that the #Cybertruck's doors were strong, Elon Musk had someone take a sledgehammer to the new Tesla pickup.  https://t\xe2\x80\xa6"""
2019-11-22 19:27:29,"b'RT @ToscaMusk: Congratulations, E! @elonmusk &amp; @Tesla #Cybertruck https://t.co/Uov6vTwD0p'"
2019-11-22 19:27:29,"b'RT @LanceUlanoff: Tesla made an ATV, too. #Cybertruck https://t.co/tU3n6j8UFr'"
2019-11-22 19:27:29,b'RT @TomHall: Police Chases in\n\nLos Angeles are getting \n\nabsolutely crazy!\n\n\xf0\x9f\x9a\x97 \xf0\x9f\x9a\x93\xf0\x9f\x9a\x93\xf0\x9f\x9a\x93\xf0\x9f\x9a\x93\xf0\x9f\x9a\x93\n\n#FridayEve #CyberTruck #FridayMorning #SigAlert \nvia @\xe2\x80\xa6'
2019-11-22 19:27:28,b'RT @neontaster: live look at elon musk #cybertruck https://t.co/fhk6sEbfGW'
2019-11-22 19:27:27,"b""RT @ChrisDungeon: Actual reaction footage from @Ford @GM @FIATUSA after last night's @Tesla #CyberTruck unveiling. https://t.co/lpwxvxU45J"""
2019-11-22 19:27:26,b'RT @WCGamingTweets: Wow the new Tesla #Cybertruck is sweet. https://t.co/cW0yUbTVuD'
2019-11-22 19:27:25,"b""RT @AZN_Farmtruck: We don't know if we could beat a new @Tesla #Cybertruck but we'd try for $1,000!! \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 #farmtruckandazn #vs #tesla #stree\xe2\x80\xa6"""
2019-11-22 19:27:25,b'RT @WCGamingTweets: Wow the new Tesla #Cybertruck is sweet. https://t.co/cW0yUbTVuD'
2019-11-22 19:27:24,b'RT @WCGamingTweets: Wow the new Tesla #Cybertruck is sweet. https://t.co/cW0yUbTVuD'
2019-11-22 19:27:24,b'#bbcqt Jeremy promises nationwide investment.\nFALSE.\nHe is saving for a new #Cybertruck \n#factcheck #FactCheckuk'
2019-11-22 19:27:24,b'The @Tesla CyberTrukk looks like something John DeLorean came up with in 1976 after doing a brick of cocaine off Mi\xe2\x80\xa6 https://t.co/Sbqt7RnNyO'
2019-11-22 19:27:23,"b'RT @TheMilesLuna: You know what? I love the #Cybertruck. Give me more of that absurd, sci-fi bullshit. I want to walk down the street and s\xe2\x80\xa6'"
2019-11-22 19:27:23,b'RT @joseph_bue1: I\xe2\x80\x99m telling my kids this was the Tesla cybertruck #teslatruck #tesla #Cybertruck https://t.co/492Fd97rYM'
2019-11-22 19:27:22,b'RT @DoctorMacArthur: I think the #Cybertruck looks pretty cool https://t.co/uYcrUmzVOO'
2019-11-22 19:27:22,b'RT @MotorTrend: The MotorTrend team visited @Tesla twice during the development of #Cybertruck. Six exclusive stories and five videos at ht\xe2\x80\xa6'
2019-11-22 19:27:22,"b""RT @TwistDead1: \xe0\xbc\xba\xe2\x80\xa2\xe2\x98\xa0\xef\xb8\x8f\xf0\x9f\x94\xa5\xf0\x9f\x92\x80\xf0\x9f\x94\xa5\xe2\x98\xa0\xef\xb8\x8f\xe2\x80\xa2\xe0\xbc\xbb #Tesla #Cybertruck I'm not a fan...\xf0\x9f\xa4\xa8 https://t.co/etKhZuxGxg"""
2019-11-22 19:27:22,b'RT @imgranthardy: You cannot tell me these aren\xe2\x80\x99t the same thing #Cybertruck #CYBRTRK https://t.co/ViLxdWaqu6'
2019-11-22 19:27:19,b'This is Tesla fans in a Nutshell #tesla #Cybertruck https://t.co/ZgC7UIlvhH'
2019-11-22 19:27:18,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:27:17,"b""RT @nichegamer: Strap in, soldier.\nWe're finishing this fight! \n#Cybertruck https://t.co/YI3COiYkbF"""
2019-11-22 19:27:16,b'RT @SteveFowler: @Tesla Cybertruck 0-60mph in 2.9 secs and 500+ mile range. Sensational \n#Cybertruck https://t.co/q4ITASJDkQ'
2019-11-22 19:27:15,b'RT @GFuelEnergy: Y\xe2\x80\x99all thought we were playin\xe2\x80\x99? Already put that $100 deposit down. We gone! \xf0\x9f\x9a\x88\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8\xf0\x9f\x92\xa8\n\n#GFUEL #CYBERTRUCK https://t.co/bAegyP98\xe2\x80\xa6'
2019-11-22 19:27:14,b'I took the plunge and ordered the thing. I have two years to plan out paying for it. #cybertruck\xe2\x80\xa6 https://t.co/k5JxrMQT5g'
2019-11-22 19:27:14,"b""RT @mark_bril: I'm gunna tell my kids this is the tesla #Cybertruck https://t.co/6XIoZAgacp"""
2019-11-22 19:27:13,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:27:13,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:27:12,"b'RT @ArmsRacePro: Elon: Yeah, that glass is shatter proof\n*Glass shatter*\nElon: Yeah, but try the other one\n*Glass shatters again* \nElon: I\xe2\x80\xa6'"
2019-11-22 19:27:11,"b'Thursday night Elon Musk revealed his latest creation for Tesla, The Cyber Truck.\n\nHere\xe2\x80\x99s what Twitter had to say \xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/73IR5u6EJ4'"
2019-11-22 19:27:11,"b'RT @SaintHoax: New year, same old fragile me\n@elonmusk #Cybertruck https://t.co/7HGssRg2EH'"
2019-11-22 19:27:09,b'RT @TanookiKuribo: This is what it\xe2\x80\x99s gonna look like if you get into an accident with the #Cybertruck https://t.co/za0YrJAOZ1'
2019-11-22 19:27:09,b'RT @WCGamingTweets: Wow the new Tesla #Cybertruck is sweet. https://t.co/cW0yUbTVuD'
2019-11-22 19:27:09,"b""RT @nichegamer: Strap in, soldier.\nWe're finishing this fight! \n#Cybertruck https://t.co/YI3COiYkbF"""
2019-11-22 19:27:08,b'#Tesla #Cybertruck\nUltra-Hard 30X Cold-Rolled Stainless-Steel\nTesla Armor Glass\n6 Seat Flexible Interior\n\nUp to:\nSp\xe2\x80\xa6 https://t.co/S8elELzImT'
2019-11-22 19:27:07,b'RT @WCGamingTweets: Wow the new Tesla #Cybertruck is sweet. https://t.co/cW0yUbTVuD'
2019-11-22 19:27:05,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:27:05,b'RT @joseph_bue1: I\xe2\x80\x99m telling my kids this was the Tesla cybertruck #teslatruck #tesla #Cybertruck https://t.co/492Fd97rYM'
2019-11-22 19:27:04,b'RT @Kristennetten: Think about how tough this truck will hold up to collisions!  From other autos to large animals. #Cybertruck #CYBRTRK @e\xe2\x80\xa6'
2019-11-22 19:27:04,b'@cooker_t @elonmusk @Tesla Anddd @elonmusk was having a very hard time following the script afterwards. Quite Obvio\xe2\x80\xa6 https://t.co/PFXXd6yh6M'
2019-11-22 19:27:02,b'RT @MattLondre: #Cybertruck rear cover being closed. So much cooler than expected! #cybrtrck @Tesla https://t.co/hm4x9QE78D'
2019-11-22 19:27:02,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:27:01,"b'RT @MotorTrend: Our boss @alexwellen captured the @Tesla #Cybertruck zooming by. Gotta admit, it looks pretty rad, right? https://t.co/5EEa\xe2\x80\xa6'"
2019-11-22 19:26:59,"b""RT @WIRED: To prove that the #Cybertruck's doors were strong, Elon Musk had someone take a sledgehammer to the new Tesla pickup.  https://t\xe2\x80\xa6"""
2019-11-22 19:26:58,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:26:58,b'RT @AlexCostiug1: Just leave this here #Cybertruck https://t.co/sW7S6pxYN7'
2019-11-22 19:26:57,b'RT @The_Abe_Bryer: Bro that #Cybertruck is bad ass!!'
2019-11-22 19:26:57,"b""RT @WIRED: To prove that the #Cybertruck's doors were strong, Elon Musk had someone take a sledgehammer to the new Tesla pickup.  https://t\xe2\x80\xa6"""
2019-11-22 19:26:57,"b'RT @LanceUlanoff: Tesla made an ATV, too. #Cybertruck https://t.co/tU3n6j8UFr'"
2019-11-22 19:26:56,"b'RT @Isuckatpicking: Unveiling the Tesla ""Berta"" Limited Edition #Cybertruck https://t.co/rDZikQQ7ys'"
2019-11-22 19:26:55,b'RT @carinalarsen76: Another video of Teslas Cybertruck taking off \xf0\x9f\x98\x8e\xf0\x9f\xa4\x98That sound of the tires \xf0\x9f\xa4\xa9\xf0\x9f\xa4\x93\n2.9sek 0-60mph\n#Cybertruck @tesla https://t.\xe2\x80\xa6'
2019-11-22 19:26:54,"b'RT @OfficialJoelF: TESLA #CYBERTRUCK:\n\n- Price: $39,900 | $49,900 | $69,900\n- Range: 250+ mi. | 300+ mi. | 500+ mi.\n- 0-60: 6.5s | 4.5s | 2\xe2\x80\xa6'"
2019-11-22 19:26:53,"b'RT @Halo: Can we get a @Tesla #Cybertruck with a Gauss Cannon, @elonmusk? https://t.co/njru6E2lWH'"
2019-11-22 19:26:52,b'RT @evankirstel: \xf0\x9f\x98\x82 Twitter is intoxicated by the #TeslaPickupTruck #Cybertruck https://t.co/XjjZ9QqG7c'
2019-11-22 19:26:50,"b""RT @nichegamer: Strap in, soldier.\nWe're finishing this fight! \n#Cybertruck https://t.co/YI3COiYkbF"""
2019-11-22 19:26:50,"b'RT @SimoneGiertz: This was my facial expression for the entire @Tesla event yesterday. I\xe2\x80\x99ve slept on it now, but my facial expression is st\xe2\x80\xa6'"
2019-11-22 19:26:49,b'RT @SteveFowler: Bloody hell. @tesla Cybertruck. #Cybertruck https://t.co/IVYIPKEPVL'
2019-11-22 19:26:48,b'Omg! I can\xe2\x80\x99t #Cybertruck memes are so good \xf0\x9f\x98\x82 \xf0\x9f\x99\x80\xf0\x9f\x98\x82 https://t.co/XEr8E1aH35'
2019-11-22 19:26:48,b'RT @hsumacher: Starting to look at mods for my @tesla #Cybertruck @elonmusk which do u like? https://t.co/ZweoZrZ4Rv'
2019-11-22 19:26:48,"b""I already know my wife is gonna kill me for this but I know it's gonna be worth it if I lived. Just know that I'll\xe2\x80\xa6 https://t.co/eZWJ1QO8Xz"""
2019-11-22 19:26:45,b'@MrBeastYT gift me the #Cybertruck #MerryChristmas @Tesla'
2019-11-22 19:26:45,b'So the #Cybertruck from @Tesla looks like if the Hover Conversion Ford Probe from Back to the Future had sex with t\xe2\x80\xa6 https://t.co/DuA2sQQw4p'
