2019-11-18 12:24:47,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:24:39,"b'RT @Ford: Did you hear that? The #MustangMachE is all-new, it\xe2\x80\x99s all-electric, and you can reserve yours today. Tap below.'"
2019-11-18 12:24:29,"b'RT @KevPCarr: Bad decision to call this thing a Mustang. @Ford should have simply called this thing the Mach E. In my estimation, this dilu\xe2\x80\xa6'"
2019-11-18 12:24:22,"b'RT @forduk: @sindivanzyl It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: https://\xe2\x80\xa6'"
2019-11-18 12:24:19,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:24:17,"b'RT @Ford: Did you hear that? The #MustangMachE is all-new, it\xe2\x80\x99s all-electric, and you can reserve yours today. Tap below.'"
2019-11-18 12:23:47,"b""Initial studies show it doesn't function well in places where there's sporadic electricity - like California.\n\n#MustangMachE"""
2019-11-18 12:23:42,b'@FordMustang People talk trash about my V6 I cant wait for them to destroy me for having an electric pony SUV #MustangMachE'
2019-11-18 12:23:38,b'My Honda Accord looks more like a Mustang than this thing. #MustangMachE https://t.co/WDd18i8Ouc'
2019-11-18 12:23:36,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:23:28,b'RT @idriselba: Here it is. So proud to tell the world about this gorgeous machine -powerful and just a lovely piece of work. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe The all-ele\xe2\x80\xa6'
2019-11-18 12:23:22,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:23:05,b'RT @OfficialJoelF: #BREAKING: Ford has officially revealed its #MustangMachE electric SUV. It has an up to 300-mile range. https://t.co/Ptc\xe2\x80\xa6'
2019-11-18 12:22:51,b'RT @OfficialJoelF: #BREAKING: Ford has officially revealed its #MustangMachE electric SUV. It has an up to 300-mile range. https://t.co/Ptc\xe2\x80\xa6'
2019-11-18 12:22:47,"b'RT @popmechsa: Popular Mechanics was at the live global reveal in Los Angeles of the new Mustang Mach-E, an all-electric zero-emissions SUV\xe2\x80\xa6'"
2019-11-18 12:22:43,b'RT @MikeMartinez_AN: Here\xe2\x80\x99s where @Ford later tonight will reveal the #MustangMachE \n\nA not-so-subtle message to the company next door. \n\n(\xe2\x80\xa6'
2019-11-18 12:22:28,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:22:23,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:22:14,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:22:12,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:22:10,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:22:06,"b'RT @forduk: @seun_tweet It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: https://t\xe2\x80\xa6'"
2019-11-18 12:21:58,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:21:56,b'RT @spotted_model: Quick thoughts on new #MustangMachE: Nice design. Seems about the size of a Model Y. Admirable specs. Saw a glimpse of a\xe2\x80\xa6'
2019-11-18 12:21:49,"b'RT @forduk: @jojomcelroy It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: https://\xe2\x80\xa6'"
2019-11-18 12:21:49,b'How \xe2\x81\xa6@Ford\xe2\x81\xa9 is taking on \xe2\x81\xa6@Tesla\xe2\x81\xa9 with its #MustangMachE \xe2\x81\xa6@adage\xe2\x81\xa9 #brands  https://t.co/4p8v3JzOjn'
2019-11-18 12:21:48,"b'RT @Ford: Did you hear that? The #MustangMachE is all-new, it\xe2\x80\x99s all-electric, and you can reserve yours today. Tap below.'"
2019-11-18 12:21:46,"b'RT @FordCanada: Introducing the newest member of the family. The all-new, all-electric #MustangMachE. Request to reserve yours now.'"
2019-11-18 12:21:42,"b""RT @libertytarian: I don't know what to call the #MustangMachE \n\nIt's not a muscle car\nThey brag it's silent (as if losing one of the best\xe2\x80\xa6"""
2019-11-18 12:21:25,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:21:25,b'RT @CarolineBNews: How do you feel about the new all-electric Ford Mustang SUV?! #poll  #MustangMachE\n@SpecNewsRDU LEARN MORE: https://t.co\xe2\x80\xa6'
2019-11-18 12:21:24,b'RT @CarolineBNews: How do you feel about the new all-electric Ford Mustang SUV?! #poll  #MustangMachE\n@SpecNewsRDU LEARN MORE: https://t.co\xe2\x80\xa6'
2019-11-18 12:21:22,b'RT @CarolineBNews: How do you feel about the new all-electric Ford Mustang SUV?! #poll  #MustangMachE\n@SpecNewsRDU LEARN MORE: https://t.co\xe2\x80\xa6'
2019-11-18 12:21:17,b'I\xe2\x80\x99m very curious... looking forward to checking this out. Long time fan of the Mustang. #MustangMachE https://t.co/6EChh8zZJo'
2019-11-18 12:21:09,"b""It's lunch time guys Yendidi er\n\n#MondayMotivation #Ghana #MustangMachE #ReleaseTheSnyderCut #mondaythoughts\xe2\x80\xa6 https://t.co/m9jUk2WjnR"""
2019-11-18 12:21:03,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:21:01,b'The @Ford Mustang #MachE mainstreams the electric crossover SUV -https://t.co/LUn9k58Vqz &lt;&lt; Outstanding breakdown o\xe2\x80\xa6 https://t.co/YXQrTiKU0Z'
2019-11-18 12:20:58,"b'RT @Ford: Did you hear that? The #MustangMachE is all-new, it\xe2\x80\x99s all-electric, and you can reserve yours today. Tap below.'"
2019-11-18 12:20:51,b'RT @CarolineBNews: How do you feel about the new all-electric Ford Mustang SUV?! #poll  #MustangMachE\n@SpecNewsRDU LEARN MORE: https://t.co\xe2\x80\xa6'
2019-11-18 12:20:49,b'The SUV elements are too overwhelming.\nThe boomerang side skirts try to hide the increased ride height and the back\xe2\x80\xa6 https://t.co/fhC8gHx01B'
2019-11-18 12:20:49,b'Being a Car porn ..Ford Mustang Mach-E\n#MustangMachE'
2019-11-18 12:20:49,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:20:39,"b'RT @forduk: All-Electric Ford Mustang Mach-E, revealed 18/11.\n#MustangMachE https://t.co/q65DtlLX80'"
2019-11-18 12:20:36,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:20:35,b'RT @Aloy888: I just reached 1000 followers on twitter. \n#MondayMotivation \n#mondaythoughts \n#MustangMachE #ReleaseTheSnyderCut \n#SoulTrainA\xe2\x80\xa6'
2019-11-18 12:20:33,b'RT @brettwgreen: The new all electric Mustang is sweet.\n\n#MustangMachE https://t.co/l9Q81dOoYm'
2019-11-18 12:20:28,b'RT @Ford: Set a reminder for the world debut of the all-new all-electric #MustangMachE and be the first to see it #live. https://t.co/yPc30\xe2\x80\xa6'
2019-11-18 12:20:25,b'RT @CarolineBNews: How do you feel about the new all-electric Ford Mustang SUV?! #poll  #MustangMachE\n@SpecNewsRDU LEARN MORE: https://t.co\xe2\x80\xa6'
2019-11-18 12:20:23,b'RT @forduk: Welcome to the family #MustangMachE https://t.co/KQj8toFSYA'
2019-11-18 12:20:21,"b'RT @forduk: @phil_woodford It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: https:\xe2\x80\xa6'"
2019-11-18 12:20:20,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:20:07,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:20:05,b'RT @Ford: A new pony has been added to the stable - Introducing the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:19:57,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:19:51,"b'RT @forduk: The all-new, all-electric Ford #MustangMachE, revealed live in Los Angeles \xe2\x9a\xa1\xef\xb8\x8fPre-order today: https://t.co/1XoszXKA5g\n\nNorth Am\xe2\x80\xa6'"
2019-11-18 12:19:49,"b'@JJKinetik @theRealTavarish Oh, how the mighty have fallen ... #MustangMachE #Mustang https://t.co/sh78PRZIk4'"
2019-11-18 12:19:45,b'Congrats to @Ford for finally building the first actually competitive non-@Tesla in the world.\n\nThis is hopefully g\xe2\x80\xa6 https://t.co/NAw2n1HC6y'
2019-11-18 12:19:18,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:19:07,b'RT @ciaranmullooly: Heading to Aviva tonight with 40 very happy kids from Ballyboro soccer club but short another 4 for latecomers so anybo\xe2\x80\xa6'
2019-11-18 12:18:57,"b'RT @edmunds: Calling a @Ford electric SUV a Mustang will no doubt provoke \xe2\x80\x98mixed feelings\xe2\x80\x99 on this website, but the #MustangMachE is stylis\xe2\x80\xa6'"
2019-11-18 12:18:49,b'RT @ciaranmullooly: Heading to Aviva tonight with 40 very happy kids from Ballyboro soccer club but short another 4 for latecomers so anybo\xe2\x80\xa6'
2019-11-18 12:18:33,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:18:32,b'#MustangMachE \n\nFord just unveiled the New Coke of automobiles.'
2019-11-18 12:18:30,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:18:28,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:18:24,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:18:17,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:18:12,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:18:05,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:17:54,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:17:52,b'RT @OfficialJoelF: #BREAKING: Ford has officially revealed its #MustangMachE electric SUV. It has an up to 300-mile range. https://t.co/Ptc\xe2\x80\xa6'
2019-11-18 12:17:52,b'RT @NicoCashen: Tesla and Ford owners right now. \n#MustangMachE \n#MachE https://t.co/PqlA6q6bvm'
2019-11-18 12:17:51,b'RT @Ford: A new pony has been added to the stable - Introducing the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:17:46,"b'RT @FordEu: Introducing the all-new, all-electric Ford Mustang Mach-E. An SUV with up to 600km range. #MustangMachE https://t.co/1c0yCw3WM7\xe2\x80\xa6'"
2019-11-18 12:17:39,"b'RT @forduk: @AysLondonPromo3 It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: http\xe2\x80\xa6'"
2019-11-18 12:17:34,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:17:30,b'I just reached 1000 followers on twitter. \n#MondayMotivation \n#mondaythoughts \n#MustangMachE #ReleaseTheSnyderCut\xe2\x80\xa6 https://t.co/x9fQ1em8Da'
2019-11-18 12:17:23,"b'RT @FordCanada: Introducing the newest member of the family. The all-new, all-electric #MustangMachE. Request to reserve yours now.'"
2019-11-18 12:17:13,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:17:11,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:17:03,"b""RT @forduk: For the night-\xf0\x9f\xa6\x89 out there, we're ready to wake up the whole world with Idris Elba  and the #MustangMachE. \nJoin us: https://t.c\xe2\x80\xa6"""
2019-11-18 12:17:03,b'RT @idriselba: Here it is. So proud to tell the world about this gorgeous machine -powerful and just a lovely piece of work. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe The all-ele\xe2\x80\xa6'
2019-11-18 12:17:02,b'RT @OfficialJoelF: #BREAKING: Ford has officially revealed its #MustangMachE electric SUV. It has an up to 300-mile range. https://t.co/Ptc\xe2\x80\xa6'
2019-11-18 12:16:51,b'RT @Ford: A new pony has been added to the stable - Introducing the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:16:49,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:16:49,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:16:28,"b'@jeremyclarkson Hey Jeremy, thoughts on that money-making job for a new?  #mustangmache #mayhem_bot'"
2019-11-18 12:16:19,b'RT @idriselba: Here it is. So proud to tell the world about this gorgeous machine -powerful and just a lovely piece of work. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe The all-ele\xe2\x80\xa6'
2019-11-18 12:16:16,"b'So, does this effectively kill the performance aftermarket?\n\n#MustangMachE'"
2019-11-18 12:16:09,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:16:09,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:16:02,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:15:57,b'Heading to Aviva tonight with 40 very happy kids from Ballyboro soccer club but short another 4 for latecomers so a\xe2\x80\xa6 https://t.co/u87COqTgRb'
2019-11-18 12:15:57,"b'RT @forduk: The all-new, all-electric Ford #MustangMachE, revealed live in Los Angeles \xe2\x9a\xa1\xef\xb8\x8fPre-order today: https://t.co/1XoszXKA5g\n\nNorth Am\xe2\x80\xa6'"
2019-11-18 12:15:55,"b""RT @indianautos: #Ford has officially revealed the all-electric #MustangMachE, which is the company's first bespoke electrically powered #S\xe2\x80\xa6"""
2019-11-18 12:15:55,b'RT @Ford: A new pony has been added to the stable - Introducing the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:15:54,"b'RT @forduk: @ItsOchichi It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: https://t\xe2\x80\xa6'"
2019-11-18 12:15:49,"b'RT @forduk: @OwuorMichael It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: https:/\xe2\x80\xa6'"
2019-11-18 12:15:41,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:15:27,b'RT @OfficialJoelF: #BREAKING: Ford has officially revealed its #MustangMachE electric SUV. It has an up to 300-mile range. https://t.co/Ptc\xe2\x80\xa6'
2019-11-18 12:15:20,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:15:20,b'RT @TeslaPodcast: Comparing the largest battery pack available in the #MustangMachE vs. @Tesla:\n\n#Ford Mustang Mach-E\n\xe2\x80\xa2 99 kWh pack: 250-30\xe2\x80\xa6'
2019-11-18 12:15:13,b'I loved my first Mustang ... now more reasons to consider another #MustangMachE https://t.co/LoOfn3U2MD'
2019-11-18 12:15:11,"b""RT @c_davies: The #MustangMachE will get access to the FordPass Charging Network, but it's worth noting that Ford isn't building out its ow\xe2\x80\xa6"""
2019-11-18 12:15:09,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:15:04,"b""#Ford has officially revealed the all-electric #MustangMachE, which is the company's first bespoke electrically pow\xe2\x80\xa6 https://t.co/b65jWdEgNV"""
2019-11-18 12:14:52,"b'RT @Ford: Did you hear that? The #MustangMachE is all-new, it\xe2\x80\x99s all-electric, and you can reserve yours today. Tap below.'"
2019-11-18 12:14:48,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:14:45,"b'RT @Ford: Did you hear that? The #MustangMachE is all-new, it\xe2\x80\x99s all-electric, and you can reserve yours today. Tap below.'"
2019-11-18 12:14:27,"b""can't wait not to buy this\n#MachE #MustangMachE #Mustang https://t.co/s9VEXBxRdu"""
2019-11-18 12:14:27,b'Gotta give credit where credit is due.  Great job with the #MustangMachE @Ford.'
2019-11-18 12:14:25,b'I\xe2\x80\x99m impressed. definitely didn\xe2\x80\x99t expect this #MustangMachE All Electric Mustang https://t.co/43HsGZuXUq'
2019-11-18 12:14:23,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:14:18,b'RT @MikeMartinez_AN: STORY: All you want to know about the 2021 #MustangMachE \n\nhttps://t.co/jG45nqf7Sa'
2019-11-18 12:14:12,b'RT @Ford: A new pony has been added to the stable - Introducing the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:14:09,b'#Ford #MustangMachE all-electric SUV unveiled; price and details https://t.co/9QFpr9h147 @Ford https://t.co/nytKAqTvDz'
2019-11-18 12:14:05,b'RT @idriselba: Here it is. So proud to tell the world about this gorgeous machine -powerful and just a lovely piece of work. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe The all-ele\xe2\x80\xa6'
2019-11-18 12:13:55,"b""RT @c_davies: @Ford I've added a plethora - a PLETHORA - of live #MustangMachE photos to our gallery, so you should check it out. What do y\xe2\x80\xa6"""
2019-11-18 12:13:44,"b'RT @c_davies: @Ford Yeah baby, get your frunk on https://t.co/K8TJ2jOkaX #MustangMachE https://t.co/83NLgkDknr'"
2019-11-18 12:13:43,b'RT @forduk: Who says electric vehicles can\xe2\x80\x99t drive in snow? Watch to see how we tested the #MustangMachE in harsh conditions at the Smither\xe2\x80\xa6'
2019-11-18 12:13:30,b'RT @OfficialJoelF: #BREAKING: Ford has officially revealed its #MustangMachE electric SUV. It has an up to 300-mile range. https://t.co/Ptc\xe2\x80\xa6'
2019-11-18 12:13:26,"b""RT @c_davies: @Ford Even if the #MustangMachE doesn't grab you, @Ford SYNC 4 might. The new infotainment system is a big improvement on wha\xe2\x80\xa6"""
2019-11-18 12:13:25,b'RT @mrlevine: I gotta get me one of these. Mustang Mach-E GT Performance! Bam!! \xf0\x9f\x92\xa5\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9a\xa1\xef\xb8\x8f\xf0\x9f\x92\x99\xf0\x9f\x90\x8e  #MustangMachE https://t.co/spt10lwCWO'
2019-11-18 12:13:21,b'RT @B_Energized: The all-new 2021 FORD MUSTANG MACH E \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #MustangMachE https://t.co/R9OQp7QBEf'
2019-11-18 12:13:16,"b'RT @edmunds: Calling a @Ford electric SUV a Mustang will no doubt provoke \xe2\x80\x98mixed feelings\xe2\x80\x99 on this website, but the #MustangMachE is stylis\xe2\x80\xa6'"
2019-11-18 12:13:15,"b'RT @forduk: The all-new, all-electric Ford #MustangMachE, revealed live in Los Angeles \xe2\x9a\xa1\xef\xb8\x8fPre-order today: https://t.co/1XoszXKA5g\n\nNorth Am\xe2\x80\xa6'"
2019-11-18 12:13:11,b'@Ford #MustangMachE first look: Electric SUV takes on @Tesla. $F \nhttps://t.co/CHNCCNULXf'
2019-11-18 12:13:07,b'RT @B_Energized: A different angle of the #MustangMachE Who says electric cars can\xe2\x80\x99t be sexy?! Congratulations @Ford! https://t.co/E6IP8Har\xe2\x80\xa6'
2019-11-18 12:12:55,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:12:51,b'How do you feel about the new all-electric Ford Mustang SUV?! #poll  #MustangMachE\n@SpecNewsRDU LEARN MORE: https://t.co/wEoEHeKsR4'
2019-11-18 12:12:46,b'Unveiling all-electric #MustangMachE \n\xe2\x9c\x930-60 in 3 Seconds\n\xe2\x9c\x93Targeted EPA estimated - 300 mile range https://t.co/8xTkq9CC2C'
2019-11-18 12:12:44,b'RT @fordmediaeurope: New #Ford #MustangMachE kit is online https://t.co/s2diXdBxl2 #FordOfEuropePressKits #PressMaterials #Press #Media #Mu\xe2\x80\xa6'
2019-11-18 12:12:37,"b'""an innovative trunk in the front end of the vehicle""\nwell you know, that\'s been a thing in cars for the past 80+ years #MustangMachE'"
2019-11-18 12:12:26,"b'RT @forduk: The all-new, all-electric Ford #MustangMachE, revealed live in Los Angeles \xe2\x9a\xa1\xef\xb8\x8fPre-order today: https://t.co/1XoszXKA5g\n\nNorth Am\xe2\x80\xa6'"
2019-11-18 12:12:12,"b'RT @edmunds: Calling a @Ford electric SUV a Mustang will no doubt provoke \xe2\x80\x98mixed feelings\xe2\x80\x99 on this website, but the #MustangMachE is stylis\xe2\x80\xa6'"
2019-11-18 12:11:57,"b'RT @forduk: @TheLostOsho It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: https://\xe2\x80\xa6'"
2019-11-18 12:11:56,"b'RT @edmunds: Calling a @Ford electric SUV a Mustang will no doubt provoke \xe2\x80\x98mixed feelings\xe2\x80\x99 on this website, but the #MustangMachE is stylis\xe2\x80\xa6'"
2019-11-18 12:11:54,b'RT @sokane1: Ford\xe2\x80\x99s EV head Ted Cannis doing AR walkthroughs of \xe2\x80\x9cmyths\xe2\x80\x9d of EVs. Expect to hear a lot about this around the #MustangMachE (a\xe2\x80\xa6'
2019-11-18 12:11:54,"b""RT @FordEu: We're very proud of the \xe2\x9a\xa1\xef\xb8\x8f #MustangMachE, can you tell? \xf0\x9f\x99\x8c\nExplore Mustang Mach-E here \xf0\x9f\x91\x89 https://t.co/KFWxSrO6da \xf0\x9f\x99\x8c ^RW https://t\xe2\x80\xa6"""
2019-11-18 12:11:51,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:11:47,b'RT @Ford: The newest member of the Mustang family is here. It\xe2\x80\x99s all-electric and holds nothing back. Meet the all-new #MustangMachE.'
2019-11-18 12:11:43,b'RT @B_Energized: The all-new 2021 FORD MUSTANG MACH E \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #MustangMachE https://t.co/R9OQp7QBEf'
2019-11-18 12:11:42,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:11:32,b'RT @brettwgreen: The new all electric Mustang is sweet.\n\n#MustangMachE https://t.co/l9Q81dOoYm'
2019-11-18 12:11:29,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:11:25,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:11:23,b'RT @JengaAfro: \xf0\x9f\x94\xa5\xf0\x9f\x91\x86#House #party #juice #festival #packs on bio\xf0\x9f\x94\x97\xf0\x9f\x9a\x97\xf0\x9f\x9a\xa2  #MondayMood #MondayBlues   #squad #bestfriends #swag #slayers #likeforlik\xe2\x80\xa6'
2019-11-18 12:11:17,"b'RT @Ford: The moment you\xe2\x80\x99ve all been waiting for\xe2\x80\xa6 watch here as we reveal the all-new, all-electric #MustangMachE and be the first to reser\xe2\x80\xa6'"
2019-11-18 12:11:16,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:11:00,b'RT @forduk: Some things are worth staying up for. #MustangMachE https://t.co/SX0NPnowLz'
2019-11-18 12:10:58,b'RT @idriselba: Here it is. So proud to tell the world about this gorgeous machine -powerful and just a lovely piece of work. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe The all-ele\xe2\x80\xa6'
2019-11-18 12:10:53,"b'RT @forduk: @SilverTrowelLtd It\xe2\x80\x99s here at last! We\xe2\x80\x99re thrilled to reveal the all-new, all-electric Ford Mustang Mach-E. Watch it here: http\xe2\x80\xa6'"
2019-11-18 12:10:37,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:10:10,"b'RT @edmunds: Calling a @Ford electric SUV a Mustang will no doubt provoke \xe2\x80\x98mixed feelings\xe2\x80\x99 on this website, but the #MustangMachE is stylis\xe2\x80\xa6'"
2019-11-18 12:10:05,"b'RT @Ford: Zero gas. Zero emissions. 100% exhilaration.\n\nTap to be among the first to reserve the all-new, all-electric #MustangMachE.'"
2019-11-18 12:10:04,b'Watch @Ford unveil the electric #MustangMachE. $F #TheFutureIsElectric https://t.co/MGLFSvYMOk'
2019-11-18 12:09:49,b'RT @Ford: A new pony has been added to the stable - Introducing the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:09:47,b'RT @Ford: Introducing the newest member of the family \xe2\x80\x93 the all-new all-electric #MustangMachE. Be among the first to reserve.'
2019-11-18 12:09:43,"b'RT @BillyTucci: How to ruin a legend in 3,2,1... #MustangMachE https://t.co/SO1coy2Cq5'"
2019-11-18 12:09:38,b'RT @Ford: Say hello to the all-new all-electric #MustangMachE. Tap to reserve yours now. \xf0\x9f\x91\x87'
2019-11-18 12:09:17,"b'RT @forduk: The all-new, all-electric Ford #MustangMachE, revealed live in Los Angeles \xe2\x9a\xa1\xef\xb8\x8fPre-order today: https://t.co/1XoszXKA5g\n\nNorth Am\xe2\x80\xa6'"
2019-11-18 12:09:13,"b""RT @libertytarian: I don't know what to call the #MustangMachE \n\nIt's not a muscle car\nThey brag it's silent (as if losing one of the best\xe2\x80\xa6"""
